combination,balance
04413,"(152, 7, -150000, (0, 4, 4, 1, 3))"
34133,"(151, 12, -805000, (3, 4, 1, 3, 3))"
44300,"(151, 9, -415000, (4, 4, 3, 0, 0))"
43104,"(151, 7, -155000, (4, 3, 1, 0, 4))"
43014,"(151, 6, -25000, (4, 3, 0, 1, 4))"
24422,"(151, 4, 235000, (2, 4, 4, 2, 2))"
43400,"(150, 12, -810000, (4, 3, 4, 0, 0))"
44130,"(150, 9, -420000, (4, 4, 1, 3, 0))"
43141,"(150, 7, -160000, (4, 3, 1, 4, 1))"
34141,"(150, 7, -160000, (3, 4, 1, 4, 1))"
13334,"(150, 7, -160000, (1, 3, 3, 3, 4))"
34411,"(149, 5, 95000, (3, 4, 4, 1, 1))"
13414,"(149, 4, 225000, (1, 3, 4, 1, 4))"
30404,"(148, 8, -300000, (3, 0, 4, 0, 4))"
14333,"(148, 8, -300000, (1, 4, 3, 3, 3))"
01434,"(148, 3, 350000, (0, 1, 4, 3, 4))"
14314,"(147, 8, -305000, (1, 4, 3, 1, 4))"
04134,"(147, 8, -305000, (0, 4, 1, 3, 4))"
41143,"(147, 3, 345000, (4, 1, 1, 4, 3))"
33134,"(145, 16, -1355000, (3, 3, 1, 3, 4))"
14034,"(145, 8, -315000, (1, 4, 0, 3, 4))"
22244,"(145, 6, -55000, (2, 2, 2, 4, 4))"
42242,"(145, 3, 335000, (4, 2, 2, 4, 2))"
30441,"(144, 10, -580000, (3, 0, 4, 4, 1))"
44222,"(144, 7, -190000, (4, 4, 2, 2, 2))"
41034,"(144, 4, 200000, (4, 1, 0, 3, 4))"
41341,"(144, 2, 460000, (4, 1, 3, 4, 1))"
31044,"(143, 14, -1105000, (3, 1, 0, 4, 4))"
04341,"(143, 8, -325000, (0, 4, 3, 4, 1))"
14413,"(143, 7, -195000, (1, 4, 4, 1, 3))"
11344,"(143, 6, -65000, (1, 1, 3, 4, 4))"
42224,"(143, 5, 65000, (4, 2, 2, 2, 4))"
14340,"(142, 8, -330000, (1, 4, 3, 4, 0))"
41304,"(142, 6, -70000, (4, 1, 3, 0, 4))"
13441,"(142, 6, -70000, (1, 3, 4, 4, 1))"
22442,"(142, 1, 580000, (2, 2, 4, 4, 2))"
30144,"(141, 16, -1375000, (3, 0, 1, 4, 4))"
44103,"(141, 10, -595000, (4, 4, 1, 0, 3))"
44013,"(141, 7, -205000, (4, 4, 0, 1, 3))"
43401,"(140, 12, -860000, (4, 3, 4, 0, 1))"
13044,"(140, 12, -860000, (1, 3, 0, 4, 4))"
43410,"(140, 11, -730000, (4, 3, 4, 1, 0))"
44301,"(140, 9, -470000, (4, 4, 3, 0, 1))"
10443,"(140, 8, -340000, (1, 0, 4, 4, 3))"
04431,"(140, 6, -80000, (0, 4, 4, 3, 1))"
40314,"(140, 3, 310000, (4, 0, 3, 1, 4))"
34114,"(139, 10, -605000, (3, 4, 1, 1, 4))"
31440,"(139, 9, -475000, (3, 1, 4, 4, 0))"
40134,"(139, 4, 175000, (4, 0, 1, 3, 4))"
44310,"(138, 8, -350000, (4, 4, 3, 1, 0))"
44131,"(138, 8, -350000, (4, 4, 1, 3, 1))"
30414,"(138, 6, -90000, (3, 0, 4, 1, 4))"
43114,"(138, 5, 40000, (4, 3, 1, 1, 4))"
33333,"(138, 5, 40000, (3, 3, 3, 3, 3))"
14430,"(138, 5, 40000, (1, 4, 4, 3, 0))"
10434,"(138, 4, 170000, (1, 0, 4, 3, 4))"
14134,"(137, 8, -355000, (1, 4, 1, 3, 4))"
01443,"(137, 6, -95000, (0, 1, 4, 4, 3))"
40432,"(137, 2, 425000, (4, 0, 4, 3, 2))"
31404,"(135, 7, -235000, (3, 1, 4, 0, 4))"
42333,"(134, 7, -240000, (4, 2, 3, 3, 3))"
03144,"(133, 13, -1025000, (0, 3, 1, 4, 4))"
14341,"(132, 7, -250000, (1, 4, 3, 4, 1))"
43411,"(130, 11, -780000, (4, 3, 4, 1, 1))"
11434,"(129, 2, 385000, (1, 1, 4, 3, 4))"
31144,"(128, 14, -1180000, (3, 1, 1, 4, 4))"
31441,"(128, 9, -530000, (3, 1, 4, 4, 1))"
44311,"(127, 8, -405000, (4, 4, 3, 1, 1))"
44113,"(127, 7, -275000, (4, 4, 1, 1, 3))"
11443,"(127, 6, -145000, (1, 1, 4, 4, 3))"
14431,"(127, 5, -15000, (1, 4, 4, 3, 1))"
41134,"(127, 4, 115000, (4, 1, 1, 3, 4))"
31414,"(126, 5, -20000, (3, 1, 4, 1, 4))"
43323,"(126, 4, 110000, (4, 3, 3, 2, 3))"
41314,"(126, 3, 240000, (4, 1, 3, 1, 4))"
41432,"(126, 2, 370000, (4, 1, 4, 3, 2))"
40423,"(126, 2, 370000, (4, 0, 4, 2, 3))"
42430,"(125, 3, 235000, (4, 2, 4, 3, 0))"
20344,"(122, 8, -430000, (2, 0, 3, 4, 4))"
24043,"(122, 6, -170000, (2, 4, 0, 4, 3))"
32433,"(122, 2, 350000, (3, 2, 4, 3, 3))"
04243,"(121, 6, -175000, (0, 4, 2, 4, 3))"
03424,"(121, 3, 215000, (0, 3, 4, 2, 4))"
42431,"(120, 3, 210000, (4, 2, 4, 3, 1))"
43042,"(120, 2, 340000, (4, 3, 0, 4, 2))"
13144,"(119, 12, -965000, (1, 3, 1, 4, 4))"
34240,"(119, 5, -55000, (3, 4, 2, 4, 0))"
33324,"(118, 10, -710000, (3, 3, 3, 2, 4))"
23343,"(118, 8, -450000, (2, 3, 3, 4, 3))"
34323,"(118, 4, 70000, (3, 4, 3, 2, 3))"
42043,"(118, 3, 200000, (4, 2, 0, 4, 3))"
24304,"(116, 7, -330000, (2, 4, 3, 0, 4))"
34204,"(116, 6, -200000, (3, 4, 2, 0, 4))"
14243,"(115, 5, -75000, (1, 4, 2, 4, 3))"
24403,"(115, 4, 55000, (2, 4, 4, 0, 3))"
40342,"(115, 1, 445000, (4, 0, 3, 4, 2))"
23433,"(115, 1, 445000, (2, 3, 4, 3, 3))"
42403,"(114, 6, -210000, (4, 2, 4, 0, 3))"
34332,"(114, 5, -80000, (3, 4, 3, 3, 2))"
41423,"(114, 2, 310000, (4, 1, 4, 2, 3))"
21344,"(113, 6, -215000, (2, 1, 3, 4, 4))"
34042,"(113, 4, 45000, (3, 4, 0, 4, 2))"
24143,"(112, 6, -220000, (2, 4, 1, 4, 3))"
33423,"(112, 4, 40000, (3, 3, 4, 2, 3))"
40243,"(112, 2, 300000, (4, 0, 2, 4, 3))"
33432,"(112, 2, 300000, (3, 3, 4, 3, 2))"
34420,"(112, 1, 430000, (3, 4, 4, 2, 0))"
03442,"(111, 2, 295000, (0, 3, 4, 4, 2))"
34241,"(110, 5, -100000, (3, 4, 2, 4, 1))"
33243,"(109, 7, -365000, (3, 3, 2, 4, 3))"
23334,"(109, 5, -105000, (2, 3, 3, 3, 4))"
33342,"(109, 4, 25000, (3, 3, 3, 4, 2))"
04423,"(109, 4, 25000, (0, 4, 4, 2, 3))"
41342,"(109, 1, 415000, (4, 1, 3, 4, 2))"
34421,"(109, 1, 415000, (3, 4, 4, 2, 1))"
32343,"(108, 6, -240000, (3, 2, 3, 4, 3))"
42413,"(108, 5, -110000, (4, 2, 4, 1, 3))"
43233,"(108, 3, 150000, (4, 3, 2, 3, 3))"
13424,"(108, 2, 280000, (1, 3, 4, 2, 4))"
32334,"(107, 8, -505000, (3, 2, 3, 3, 4))"
44230,"(107, 6, -245000, (4, 4, 2, 3, 0))"
23044,"(106, 10, -770000, (2, 3, 0, 4, 4))"
34024,"(106, 8, -510000, (3, 4, 0, 2, 4))"
24314,"(106, 7, -380000, (2, 4, 3, 1, 4))"
43204,"(106, 6, -250000, (4, 3, 2, 0, 4))"
43332,"(106, 5, -120000, (4, 3, 3, 3, 2))"
34142,"(106, 4, 10000, (3, 4, 1, 4, 2))"
44032,"(105, 6, -255000, (4, 4, 0, 3, 2))"
34214,"(105, 6, -255000, (3, 4, 2, 1, 4))"
23440,"(105, 6, -255000, (2, 3, 4, 4, 0))"
04324,"(105, 6, -255000, (0, 4, 3, 2, 4))"
34233,"(105, 5, -125000, (3, 4, 2, 3, 3))"
24333,"(105, 5, -125000, (2, 4, 3, 3, 3))"
23404,"(105, 5, -125000, (2, 3, 4, 0, 4))"
20443,"(105, 5, -125000, (2, 0, 4, 4, 3))"
43024,"(105, 4, 5000, (4, 3, 0, 2, 4))"
34402,"(105, 3, 135000, (3, 4, 4, 0, 2))"
43240,"(104, 6, -260000, (4, 3, 2, 4, 0))"
02344,"(104, 5, -130000, (0, 2, 3, 4, 4))"
41243,"(104, 2, 260000, (4, 1, 2, 4, 3))"
40324,"(104, 2, 260000, (4, 0, 3, 2, 4))"
13442,"(104, 2, 260000, (1, 3, 4, 4, 2))"
43420,"(103, 6, -265000, (4, 3, 4, 2, 0))"
04342,"(103, 6, -265000, (0, 4, 3, 4, 2))"
14423,"(103, 4, -5000, (1, 4, 4, 2, 3))"
44203,"(102, 7, -400000, (4, 4, 2, 0, 3))"
24034,"(102, 7, -400000, (2, 4, 0, 3, 4))"
24413,"(102, 4, -10000, (2, 4, 4, 1, 3))"
43142,"(102, 2, 250000, (4, 3, 1, 4, 2))"
32044,"(101, 13, -1185000, (3, 2, 0, 4, 4))"
42304,"(101, 6, -275000, (4, 2, 3, 0, 4))"
30442,"(101, 4, -15000, (3, 0, 4, 4, 2))"
44320,"(101, 3, 115000, (4, 4, 3, 2, 0))"
42340,"(101, 2, 245000, (4, 2, 3, 4, 0))"
33234,"(100, 7, -410000, (3, 3, 2, 3, 4))"
30424,"(100, 5, -150000, (3, 0, 4, 2, 4))"
44023,"(100, 4, -20000, (4, 4, 0, 2, 3))"
23414,"(100, 4, -20000, (2, 3, 4, 1, 4))"
04432,"(100, 4, -20000, (0, 4, 4, 3, 2))"
44231,"(99, 6, -285000, (4, 4, 2, 3, 1))"
04234,"(99, 4, -25000, (0, 4, 2, 3, 4))"
42143,"(99, 3, 105000, (4, 2, 1, 4, 3))"
43402,"(98, 8, -550000, (4, 3, 4, 0, 2))"
43421,"(98, 6, -290000, (4, 3, 4, 2, 1))"
42034,"(98, 4, -30000, (4, 2, 0, 3, 4))"
40234,"(98, 2, 230000, (4, 0, 2, 3, 4))"
02434,"(98, 1, 360000, (0, 2, 4, 3, 4))"
30244,"(96, 8, -560000, (3, 0, 2, 4, 4))"
24134,"(96, 7, -430000, (2, 4, 1, 3, 4))"
34412,"(96, 3, 90000, (3, 4, 4, 1, 2))"
34124,"(95, 7, -435000, (3, 4, 1, 2, 4))"
43241,"(95, 6, -305000, (4, 3, 2, 4, 1))"
32440,"(95, 6, -305000, (3, 2, 4, 4, 0))"
14342,"(95, 5, -175000, (1, 4, 3, 4, 2))"
03244,"(95, 5, -175000, (0, 3, 2, 4, 4))"
21443,"(95, 4, -45000, (2, 1, 4, 4, 3))"
44321,"(95, 3, 85000, (4, 4, 3, 2, 1))"
43124,"(95, 3, 85000, (4, 3, 1, 2, 4))"
41324,"(95, 2, 215000, (4, 1, 3, 2, 4))"
44302,"(94, 6, -310000, (4, 4, 3, 0, 2))"
43214,"(94, 4, -50000, (4, 3, 2, 1, 4))"
23441,"(94, 4, -50000, (2, 3, 4, 4, 1))"
14432,"(94, 4, -50000, (1, 4, 4, 3, 2))"
42341,"(94, 2, 210000, (4, 2, 3, 4, 1))"
24340,"(93, 6, -315000, (2, 4, 3, 4, 0))"
32404,"(93, 5, -185000, (3, 2, 4, 0, 4))"
12344,"(93, 5, -185000, (1, 2, 3, 4, 4))"
14234,"(93, 4, -55000, (1, 4, 2, 3, 4))"
31442,"(93, 3, 75000, (3, 1, 4, 4, 2))"
42432,"(93, 1, 335000, (4, 2, 4, 3, 2))"
43412,"(92, 7, -450000, (4, 3, 4, 1, 2))"
44132,"(92, 6, -320000, (4, 4, 1, 3, 2))"
20434,"(92, 3, 70000, (2, 0, 4, 3, 4))"
14324,"(91, 6, -325000, (1, 4, 3, 2, 4))"
31424,"(91, 4, -65000, (3, 1, 4, 2, 4))"
24430,"(91, 2, 195000, (2, 4, 4, 3, 0))"
02443,"(91, 2, 195000, (0, 2, 4, 4, 3))"
44213,"(90, 5, -200000, (4, 4, 2, 1, 3))"
23144,"(89, 10, -855000, (2, 3, 1, 4, 4))"
42314,"(89, 3, 55000, (4, 2, 3, 1, 4))"
41234,"(89, 2, 185000, (4, 1, 2, 3, 4))"
32144,"(88, 13, -1250000, (3, 2, 1, 4, 4))"
44123,"(88, 4, -80000, (4, 4, 1, 2, 3))"
24431,"(88, 2, 180000, (2, 4, 4, 3, 1))"
31244,"(87, 6, -345000, (3, 1, 2, 4, 4))"
24341,"(87, 5, -215000, (2, 4, 3, 4, 1))"
32414,"(87, 3, 45000, (3, 2, 4, 1, 4))"
13244,"(86, 5, -220000, (1, 3, 2, 4, 4))"
32441,"(85, 6, -355000, (3, 2, 4, 4, 1))"
21434,"(85, 2, 165000, (2, 1, 4, 3, 4))"
12443,"(85, 2, 165000, (1, 2, 4, 4, 3))"
44312,"(84, 5, -230000, (4, 4, 3, 1, 2))"
12434,"(84, 0, 420000, (1, 2, 4, 3, 4))"
42134,"(83, 4, -105000, (4, 2, 1, 3, 4))"
34242,"(83, 2, 155000, (3, 4, 2, 4, 2))"
24243,"(80, 4, -120000, (2, 4, 2, 4, 3))"
42423,"(79, 2, 135000, (4, 2, 4, 2, 3))"
34224,"(76, 4, -140000, (3, 4, 2, 2, 4))"
34422,"(75, 1, 245000, (3, 4, 4, 2, 2))"
23424,"(73, 2, 105000, (2, 3, 4, 2, 4))"
24423,"(71, 2, 95000, (2, 4, 4, 2, 3))"
22344,"(70, 4, -170000, (2, 2, 3, 4, 4))"
23442,"(70, 1, 220000, (2, 3, 4, 4, 2))"
24324,"(69, 5, -305000, (2, 4, 3, 2, 4))"
43422,"(69, 3, -45000, (4, 3, 4, 2, 2))"
24432,"(69, 1, 215000, (2, 4, 4, 3, 2))"
24342,"(68, 4, -180000, (2, 4, 3, 4, 2))"
43224,"(68, 2, 80000, (4, 3, 2, 2, 4))"
42342,"(68, 1, 210000, (4, 2, 3, 4, 2))"
44232,"(66, 4, -190000, (4, 4, 2, 3, 2))"
42243,"(66, 2, 70000, (4, 2, 2, 4, 3))"
40433,"(66, 1, 200000, (4, 0, 4, 3, 3))"
44223,"(64, 3, -70000, (4, 4, 2, 2, 3))"
42324,"(63, 2, 55000, (4, 2, 3, 2, 4))"
43043,"(63, 1, 185000, (4, 3, 0, 4, 3))"
43242,"(62, 2, 50000, (4, 3, 2, 4, 2))"
23244,"(61, 4, -215000, (2, 3, 2, 4, 4))"
44322,"(61, 2, 45000, (4, 4, 3, 2, 2))"
32424,"(61, 2, 45000, (3, 2, 4, 2, 4))"
32442,"(61, 1, 175000, (3, 2, 4, 4, 2))"
24234,"(60, 3, -90000, (2, 4, 2, 3, 4))"
32244,"(59, 5, -355000, (3, 2, 2, 4, 4))"
42234,"(59, 2, 35000, (4, 2, 2, 3, 4))"
04404,"(59, 2, 35000, (0, 4, 4, 0, 4))"
41433,"(59, 1, 165000, (4, 1, 4, 3, 3))"
40343,"(59, 1, 165000, (4, 0, 3, 4, 3))"
22443,"(59, 0, 295000, (2, 2, 4, 4, 3))"
44040,"(57, 4, -235000, (4, 4, 0, 4, 0))"
41343,"(56, 1, 150000, (4, 1, 3, 4, 3))"
43304,"(55, 3, -115000, (4, 3, 3, 0, 4))"
34430,"(55, 0, 275000, (3, 4, 4, 3, 0))"
22434,"(55, 0, 275000, (2, 2, 4, 3, 4))"
03443,"(55, 0, 275000, (0, 3, 4, 4, 3))"
04414,"(54, 2, 10000, (0, 4, 4, 1, 4))"
34431,"(54, 0, 270000, (3, 4, 4, 3, 1))"
34304,"(53, 5, -385000, (3, 4, 3, 0, 4))"
13443,"(53, 0, 265000, (1, 3, 4, 4, 3))"
44140,"(52, 4, -260000, (4, 4, 1, 4, 0))"
14404,"(52, 2, 0, (1, 4, 4, 0, 4))"
44041,"(51, 3, -135000, (4, 4, 0, 4, 1))"
34403,"(51, 3, -135000, (3, 4, 4, 0, 3))"
44330,"(50, 2, -10000, (4, 4, 3, 3, 0))"
44033,"(50, 2, -10000, (4, 4, 0, 3, 3))"
43430,"(50, 1, 120000, (4, 3, 4, 3, 0))"
43333,"(50, 1, 120000, (4, 3, 3, 3, 3))"
43143,"(50, 1, 120000, (4, 3, 1, 4, 3))"
04440,"(50, 0, 250000, (0, 4, 4, 4, 0))"
30344,"(49, 6, -535000, (3, 0, 3, 4, 4))"
04433,"(49, 3, -145000, (0, 4, 4, 3, 3))"
43431,"(49, 1, 115000, (4, 3, 4, 3, 1))"
33433,"(49, 0, 245000, (3, 3, 4, 3, 3))"
44400,"(48, 2, -20000, (4, 4, 4, 0, 0))"
44331,"(48, 2, -20000, (4, 4, 3, 3, 1))"
44303,"(48, 2, -20000, (4, 4, 3, 0, 3))"
43314,"(48, 2, -20000, (4, 3, 3, 1, 4))"
00444,"(48, 2, -20000, (0, 0, 4, 4, 4))"
34043,"(47, 3, -155000, (3, 4, 0, 4, 3))"
14433,"(47, 3, -155000, (1, 4, 4, 3, 3))"
34333,"(47, 2, -25000, (3, 4, 3, 3, 3))"
14414,"(47, 2, -25000, (1, 4, 4, 1, 4))"
03434,"(47, 0, 235000, (0, 3, 4, 3, 4))"
34314,"(46, 5, -420000, (3, 4, 3, 1, 4))"
04343,"(46, 5, -420000, (0, 4, 3, 4, 3))"
31344,"(46, 4, -290000, (3, 1, 3, 4, 4))"
44141,"(46, 3, -160000, (4, 4, 1, 4, 1))"
34413,"(46, 3, -160000, (3, 4, 4, 1, 3))"
44401,"(46, 2, -30000, (4, 4, 4, 0, 1))"
34340,"(46, 1, 100000, (3, 4, 3, 4, 0))"
04441,"(46, 0, 230000, (0, 4, 4, 4, 1))"
40334,"(45, 2, -35000, (4, 0, 3, 3, 4))"
44004,"(45, 1, 95000, (4, 4, 0, 0, 4))"
14343,"(44, 4, -300000, (1, 4, 3, 4, 3))"
33343,"(44, 3, -170000, (3, 3, 3, 4, 3))"
44410,"(44, 2, -40000, (4, 4, 4, 1, 0))"
14440,"(44, 0, 220000, (1, 4, 4, 4, 0))"
33440,"(43, 4, -305000, (3, 3, 4, 4, 0))"
44104,"(43, 1, 85000, (4, 4, 1, 0, 4))"
42433,"(43, 1, 85000, (4, 2, 4, 3, 3))"
34341,"(43, 1, 85000, (3, 4, 3, 4, 1))"
01444,"(43, 1, 85000, (0, 1, 4, 4, 4))"
40440,"(43, 0, 215000, (4, 0, 4, 4, 0))"
33334,"(42, 4, -310000, (3, 3, 3, 3, 4))"
03344,"(42, 4, -310000, (0, 3, 3, 4, 4))"
34143,"(42, 3, -180000, (3, 4, 1, 4, 3))"
44411,"(42, 2, -50000, (4, 4, 4, 1, 1))"
44313,"(42, 2, -50000, (4, 4, 3, 1, 3))"
30443,"(42, 2, -50000, (3, 0, 4, 4, 3))"
04424,"(42, 1, 80000, (0, 4, 4, 2, 4))"
40441,"(42, 0, 210000, (4, 0, 4, 4, 1))"
44133,"(41, 2, -55000, (4, 4, 1, 3, 3))"
41334,"(41, 2, -55000, (4, 1, 3, 3, 4))"
10444,"(41, 2, -55000, (1, 0, 4, 4, 4))"
41440,"(41, 0, 205000, (4, 1, 4, 4, 0))"
13434,"(41, 0, 205000, (1, 3, 4, 3, 4))"
44240,"(40, 3, -190000, (4, 4, 2, 4, 0))"
43034,"(40, 2, -60000, (4, 3, 0, 3, 4))"
44042,"(40, 1, 70000, (4, 4, 0, 4, 2))"
41441,"(40, 0, 200000, (4, 1, 4, 4, 1))"
14441,"(40, 0, 200000, (1, 4, 4, 4, 1))"
43403,"(39, 3, -195000, (4, 3, 4, 0, 3))"
44014,"(39, 1, 65000, (4, 4, 0, 1, 4))"
31443,"(39, 1, 65000, (3, 1, 4, 4, 3))"
33044,"(38, 8, -850000, (3, 3, 0, 4, 4))"
34034,"(38, 4, -330000, (3, 4, 0, 3, 4))"
04044,"(38, 4, -330000, (0, 4, 0, 4, 4))"
43340,"(38, 0, 190000, (4, 3, 3, 4, 0))"
34432,"(38, 0, 190000, (3, 4, 4, 3, 2))"
33404,"(37, 4, -335000, (3, 3, 4, 0, 4))"
13344,"(37, 4, -335000, (1, 3, 3, 4, 4))"
40044,"(37, 2, -75000, (4, 0, 0, 4, 4))"
44114,"(37, 1, 55000, (4, 4, 1, 1, 4))"
43324,"(37, 1, 55000, (4, 3, 3, 2, 4))"
14424,"(37, 1, 55000, (1, 4, 4, 2, 4))"
43432,"(37, 0, 185000, (4, 3, 4, 3, 2))"
33441,"(36, 4, -340000, (3, 3, 4, 4, 1))"
04144,"(36, 4, -340000, (0, 4, 1, 4, 4))"
33414,"(36, 3, -210000, (3, 3, 4, 1, 4))"
43413,"(36, 2, -80000, (4, 3, 4, 1, 3))"
41044,"(36, 2, -80000, (4, 1, 0, 4, 4))"
04334,"(36, 2, -80000, (0, 4, 3, 3, 4))"
11444,"(36, 1, 50000, (1, 1, 4, 4, 4))"
34134,"(35, 4, -345000, (3, 4, 1, 3, 4))"
14044,"(35, 4, -345000, (1, 4, 0, 4, 4))"
44241,"(35, 3, -215000, (4, 4, 2, 4, 1))"
30434,"(35, 2, -85000, (3, 0, 4, 3, 4))"
44142,"(35, 1, 45000, (4, 4, 1, 4, 2))"
34243,"(35, 1, 45000, (3, 4, 2, 4, 3))"
44420,"(35, 0, 175000, (4, 4, 4, 2, 0))"
43341,"(35, 0, 175000, (4, 3, 3, 4, 1))"
40442,"(35, 0, 175000, (4, 0, 4, 4, 2))"
04442,"(35, 0, 175000, (0, 4, 4, 4, 2))"
44332,"(34, 2, -90000, (4, 4, 3, 3, 2))"
43134,"(34, 2, -90000, (4, 3, 1, 3, 4))"
42343,"(34, 1, 40000, (4, 2, 3, 4, 3))"
44421,"(34, 0, 170000, (4, 4, 4, 2, 1))"
41442,"(34, 0, 170000, (4, 1, 4, 4, 2))"
23443,"(34, 0, 170000, (2, 3, 4, 4, 3))"
14144,"(33, 4, -355000, (1, 4, 1, 4, 4))"
40404,"(33, 2, -95000, (4, 0, 4, 0, 4))"
40144,"(33, 2, -95000, (4, 0, 1, 4, 4))"
24404,"(33, 2, -95000, (2, 4, 4, 0, 4))"
44204,"(33, 1, 35000, (4, 4, 2, 0, 4))"
34423,"(33, 1, 35000, (3, 4, 4, 2, 3))"
34342,"(33, 1, 35000, (3, 4, 3, 4, 2))"
20444,"(32, 2, -100000, (2, 0, 4, 4, 4))"
14334,"(32, 2, -100000, (1, 4, 3, 3, 4))"
31434,"(32, 1, 30000, (3, 1, 4, 3, 4))"
24433,"(32, 1, 30000, (2, 4, 4, 3, 3))"
34324,"(31, 3, -235000, (3, 4, 3, 2, 4))"
41144,"(31, 2, -105000, (4, 1, 1, 4, 4))"
24414,"(31, 2, -105000, (2, 4, 4, 1, 4))"
40414,"(31, 1, 25000, (4, 0, 4, 1, 4))"
14442,"(31, 0, 155000, (1, 4, 4, 4, 2))"
24343,"(30, 4, -370000, (2, 4, 3, 4, 3))"
33144,"(29, 8, -895000, (3, 3, 1, 4, 4))"
41404,"(29, 2, -115000, (4, 1, 4, 0, 4))"
33424,"(29, 2, -115000, (3, 3, 4, 2, 4))"
44402,"(29, 1, 15000, (4, 4, 4, 0, 2))"
43423,"(29, 1, 15000, (4, 3, 4, 2, 3))"
42440,"(29, 0, 145000, (4, 2, 4, 4, 0))"
44233,"(28, 1, 10000, (4, 4, 2, 3, 3))"
41414,"(28, 1, 10000, (4, 1, 4, 1, 4))"
34234,"(28, 1, 10000, (3, 4, 2, 3, 4))"
44323,"(28, 0, 140000, (4, 4, 3, 2, 3))"
42441,"(28, 0, 140000, (4, 2, 4, 4, 1))"
24440,"(28, 0, 140000, (2, 4, 4, 4, 0))"
02444,"(28, 0, 140000, (0, 2, 4, 4, 4))"
24044,"(27, 4, -385000, (2, 4, 0, 4, 4))"
42044,"(27, 2, -125000, (4, 2, 0, 4, 4))"
04244,"(27, 2, -125000, (0, 4, 2, 4, 4))"
44412,"(27, 1, 5000, (4, 4, 4, 1, 2))"
44242,"(27, 1, 5000, (4, 4, 2, 4, 2))"
44214,"(27, 1, 5000, (4, 4, 2, 1, 4))"
43243,"(27, 1, 5000, (4, 3, 2, 4, 3))"
21444,"(27, 1, 5000, (2, 1, 4, 4, 4))"
23434,"(27, 0, 135000, (2, 3, 4, 3, 4))"
32344,"(26, 4, -390000, (3, 2, 3, 4, 4))"
23344,"(26, 3, -260000, (2, 3, 3, 4, 4))"
14244,"(26, 2, -130000, (1, 4, 2, 4, 4))"
33442,"(26, 1, 0, (3, 3, 4, 4, 2))"
44024,"(26, 0, 130000, (4, 4, 0, 2, 4))"
24441,"(26, 0, 130000, (2, 4, 4, 4, 1))"
24144,"(25, 4, -395000, (2, 4, 1, 4, 4))"
43234,"(25, 1, -5000, (4, 3, 2, 3, 4))"
40244,"(25, 1, -5000, (4, 0, 2, 4, 4))"
43342,"(25, 0, 125000, (4, 3, 3, 4, 2))"
41244,"(24, 1, -10000, (4, 1, 2, 4, 4))"
44124,"(24, 0, 120000, (4, 4, 1, 2, 4))"
24442,"(24, 0, 120000, (2, 4, 4, 4, 2))"
42334,"(23, 2, -145000, (4, 2, 3, 3, 4))"
24334,"(23, 2, -145000, (2, 4, 3, 3, 4))"
24424,"(23, 1, -15000, (2, 4, 4, 2, 4))"
44422,"(23, 0, 115000, (4, 4, 4, 2, 2))"
42442,"(23, 0, 115000, (4, 2, 4, 4, 2))"
40424,"(23, 0, 115000, (4, 0, 4, 2, 4))"
12444,"(23, 0, 115000, (1, 2, 4, 4, 4))"
42404,"(22, 2, -150000, (4, 2, 4, 0, 4))"
42144,"(22, 2, -150000, (4, 2, 1, 4, 4))"
33244,"(22, 2, -150000, (3, 3, 2, 4, 4))"
44431,"(22, 0, 110000, (4, 4, 4, 3, 1))"
44430,"(22, 0, 110000, (4, 4, 4, 3, 0))"
32443,"(22, 0, 110000, (3, 2, 4, 4, 3))"
04443,"(22, 0, 110000, (0, 4, 4, 4, 3))"
42414,"(21, 1, -25000, (4, 2, 4, 1, 4))"
41424,"(21, 0, 105000, (4, 1, 4, 2, 4))"
14443,"(21, 0, 105000, (1, 4, 4, 4, 3))"
32434,"(20, 0, 100000, (3, 2, 4, 3, 4))"
24244,"(19, 2, -165000, (2, 4, 2, 4, 4))"
44224,"(19, 0, 95000, (4, 4, 2, 2, 4))"
44043,"(19, 0, 95000, (4, 4, 0, 4, 3))"
44340,"(18, 0, 90000, (4, 4, 3, 4, 0))"
40443,"(18, 0, 90000, (4, 0, 4, 4, 3))"
04434,"(18, 0, 90000, (0, 4, 4, 3, 4))"
42244,"(17, 1, -45000, (4, 2, 2, 4, 4))"
44432,"(17, 0, 85000, (4, 4, 4, 3, 2))"
41443,"(17, 0, 85000, (4, 1, 4, 4, 3))"
22444,"(17, 0, 85000, (2, 2, 4, 4, 4))"
44304,"(16, 1, -50000, (4, 4, 3, 0, 4))"
44341,"(16, 0, 80000, (4, 4, 3, 4, 1))"
44143,"(16, 0, 80000, (4, 4, 1, 4, 3))"
43433,"(16, 0, 80000, (4, 3, 4, 3, 3))"
14434,"(16, 0, 80000, (1, 4, 4, 3, 4))"
42424,"(15, 0, 75000, (4, 2, 4, 2, 4))"
34433,"(15, 0, 75000, (3, 4, 4, 3, 3))"
24443,"(15, 0, 75000, (2, 4, 4, 4, 3))"
44403,"(14, 1, -60000, (4, 4, 4, 0, 3))"
40344,"(14, 1, -60000, (4, 0, 3, 4, 4))"
44342,"(14, 0, 70000, (4, 4, 3, 4, 2))"
44333,"(14, 0, 70000, (4, 4, 3, 3, 3))"
43044,"(14, 0, 70000, (4, 3, 0, 4, 4))"
44314,"(13, 1, -65000, (4, 4, 3, 1, 4))"
